molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL4798823,CCCCCCCCCCCCCC(=S)NCCCC[C@H](NC(=O)CCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1,IC50,'>',83000,nM
CHEMBL380797,,,,,
CHEMBL4632578,Nc1cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,'=',2261,nM
CHEMBL1254032,CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](C)C(=O)O,IC50,'=',9800,nM
CHEMBL595354,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,IC50,'=',33990,nM
CHEMBL3770049,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)n1,IC50,'=',180,nM
CHEMBL3770903,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'>',10000,nM
CHEMBL4066102,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1ccccc1F)CC3,IC50,,,
CHEMBL4084976,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(NCc1ccccc1F)CC3,IC50,,,
CHEMBL4099637,N#Cc1ccc(CNC2CCc3c(sc4ncn(Cc5cccc(-c6ccccc6)c5)c(=O)c34)C2)cc1,IC50,,,
CHEMBL4087437,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2cccnc2)C4)c1,IC50,,,
CHEMBL4079555,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1ccncc1)CC3,IC50,'=',3580,nM
CHEMBL4064535,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1ccccn1)CC3,IC50,'=',7680,nM
CHEMBL4061923,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCCc1ccncc1)C3,IC50,'=',2750,nM
CHEMBL4082116,COc1ccccc1Cn1cnc2sc3c(c2c1=O)CCC(NCCc1ccncc1)C3,IC50,,,
CHEMBL4091181,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NC1CCc2ccccc21)C3,IC50,,,
CHEMBL4516553,O=C(CNC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1)NCCCC[C@@H]1NC(=O)CNC1=O,IC50,'=',600,nM
CHEMBL4465620,O=C1CNC(=O)[C@H](CCCCNC(=S)CNC(=O)c2ccccc2Nc2cccc(OCCc3ccccc3)c2)N1,IC50,'=',310,nM
CHEMBL5093798,Cl.Cn1cc(CN2CC3(CCN(c4ncc(C(=O)NO)cn4)C3)C2)c2ccc(C#N)cc21,IC50,'>',10000,nM
CHEMBL4634985,Cc1ccc2[nH]cc(C(=O)On3nnc4ccccc43)c2c1,IC50,'=',74000,nM
CHEMBL3805650,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccc(F)c3)c2)c1,IC50,'=',75.4,nM
CHEMBL4529328,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccccc2)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,IC50,'=',250,nM
CHEMBL4590449,N#C/C(=C\c1ccc(-c2ccc(Cl)cc2Cl)o1)C(=O)Nc1cccc2ncccc12,IC50,'>',50000,nM
CHEMBL4574491,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=O)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)C(N)=O,IC50,'>',2000,nM
CHEMBL4529328,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccccc2)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,IC50,'=',110,nM
CHEMBL1254613,CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(=S)CC(C)C)C(=O)N[C@@H](C)C(=O)O,IC50,'=',3600,nM
CHEMBL382277,NC(=O)C1CCCC2c3cc(Cl)ccc3NC12,IC50,,,
CHEMBL4859978,O=C(O)CCCO/N=C1C(=C2/C(=O)Nc3ccccc32)/Nc2ccccc2/1,IC50,'>',100000,nM
CHEMBL4874876,COc1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,IC50,'=',31800,nM
CHEMBL4863048,CC(C)(C)OC(=O)c1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,IC50,'=',42000,nM
CHEMBL1962973,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Br)cc2)cc1,IC50,'=',39500,nM
CHEMBL4640752,O=C(On1nnc2ncccc21)c1c[nH]c2ccc(Br)cc12,IC50,'=',77100,nM
CHEMBL3805728,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(F)cc3F)c2)c1,IC50,'=',277,nM
CHEMBL3805304,NC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',47.8,nM
CHEMBL3805331,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cnccn3)c2)c1,IC50,'=',1950,nM
CHEMBL1797749,O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,IC50,'=',12500,nM
CHEMBL596655,,,,,
CHEMBL6291,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,IC50,'=',800,nM
CHEMBL6291,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,IC50,'=',800,nM
CHEMBL3770903,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',400,nM
CHEMBL3770903,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',440,nM
CHEMBL3806225,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccs3)c2)c1,IC50,'=',235,nM
CHEMBL3804932,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccncn3)c2)c1,IC50,'=',500,nM
CHEMBL2170193,CCOC(=O)CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,IC50,'=',65000,nM
CHEMBL3804871,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccccc3)c2)c1,IC50,'=',252,nM
CHEMBL3806221,NC(=O)c1cncc(OCc2cccc(NC(=O)CCc3ccccc3)c2)c1,IC50,'=',1370,nM
CHEMBL3805035,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(N4CCCC4)cc3)c2)c1,IC50,'=',98.2,nM
CHEMBL3805639,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccco4)nc3)c2)c1,IC50,'=',28.9,nM
CHEMBL3805492,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccncc4)c(F)c3)c2)c1,IC50,'=',46,nM
CHEMBL3805244,NC(=O)c1cncc(OCc2cccc(NC(=O)C3CCCCC3)c2)c1,IC50,'=',2050,nM
CHEMBL4078469,COc1ccc(Cn2cnc3sc4c(c3c2=O)CCC(Nc2ccc(C)cc2)C4)c2ccccc12,IC50,,,
CHEMBL4094988,Cc1ccc(NC2CCc3c(sc4ncn(Cc5cccc(-c6ccccc6)c5)c(=O)c34)C2)cc1,IC50,,,
CHEMBL4100568,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCCN1CCCC1)CC3,IC50,,,
CHEMBL4064116,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCCNC(C)=O)C3,IC50,,,
CHEMBL4087302,COc1ccc2ccccc2c1Cn1cnc2sc(CCNCc3cccnc3)c(C)c2c1=O,IC50,'=',2150,nM
CHEMBL584353,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,IC50,'=',23000,nM
CHEMBL4092528,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCc1ccccc1Cl)CC3,IC50,,,
CHEMBL4073122,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1ccccn1)CC3,IC50,'=',2610,nM
CHEMBL4101535,COc1ccccc1Cn1cnc2sc3c(c2c1=O)CCC(NCc1ccccn1)C3,IC50,,,
CHEMBL4080981,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1cncnc1)CC3,IC50,'=',6450,nM
CHEMBL4088712,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1cncnc1)CC3,IC50,,,
CHEMBL4096554,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCc1cncnc1)CC3,IC50,,,
CHEMBL4064484,COc1ccc(CNC2CCc3c(sc4ncn(Cc5cccc6cccnc56)c(=O)c34)C2)cn1,IC50,'=',2650,nM
CHEMBL4080990,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCC1CCCCC1)CC3,IC50,,,
CHEMBL4084437,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCC1CCCO1)C3,IC50,'=',1900,nM
CHEMBL4081085,COc1cccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2c(C)nn(C)c2C)C4)c1,IC50,,,
CHEMBL4092071,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1c(C)noc1C)C3,IC50,'=',4000,nM
CHEMBL4085506,COc1ccccc1CCNC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1,IC50,,,
CHEMBL4089602,COc1ccccc1NC1CCc2c(sc3ncn(Cc4c(OC)ccc5ccccc45)c(=O)c23)C1,IC50,,,
CHEMBL4862410,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,IC50,'=',35400,nM
CHEMBL4871919,COC(=O)c1ccccc1CN1CC(C(N)=O)Oc2ccccc21,IC50,'>',60000,nM
CHEMBL561596,NC(=O)c1ccccc1Nc1cccc(CO)c1,IC50,'>',100000,nM
CHEMBL2152579,COC(=O)c1ccc(Nc2ccccc2C(N)=O)cc1,IC50,'=',83000,nM
CHEMBL2152584,CNC(=O)c1ccccc1Nc1ccccc1,IC50,'>',100000,nM
CHEMBL2152589,NC(=O)c1ccccc1Nc1ccc(/C=C/c2ccccc2)cc1,IC50,'>',300000,nM
CHEMBL2152603,CN(C(=O)c1cccc(Nc2ccccc2C(N)=O)c1)c1ccccc1,IC50,'>',100000,nM
CHEMBL2152608,NC(=O)c1ccccc1Nc1cccc(NC(=O)Cc2ccccc2)c1,IC50,'=',74000,nM
CHEMBL2152619,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(C(F)(F)F)c2)c1,IC50,'=',2100,nM
CHEMBL597845,CC(C(=O)Nc1cccc(/N=C/c2c(O)ccc3ccccc23)c1)c1ccccc1,IC50,'=',45000,nM
CHEMBL420311,,,,,
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',32300,nM
CHEMBL4520707,CCOC(=O)c1ccc2[nH]c(-c3ccc(Br)cc3)nc2c1,IC50,'=',45800,nM
CHEMBL4563988,COC(=O)c1ccc2ccccc2c1OCCCCCCCC(=O)NO,IC50,,,
CHEMBL1962976,Cc1ccccc1C(=O)NC(=S)Nc1ccc(NC(=O)CCCCN(C)C)cc1,IC50,'=',80700,nM
CHEMBL1962975,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1,IC50,'=',31900,nM
CHEMBL3969622,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cc(F)c(F)c(F)c2)cc1,IC50,'=',52500,nM
CHEMBL3889559,CCOc1c(Cl)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Cl,IC50,'=',3000,nM
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',100500,nM
CHEMBL1254035,CC(=[Se])NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,IC50,'=',2700,nM
CHEMBL5412573,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)CCCCn1cc(COc2cccc(Cc3cnc(NC(=O)CSc4nc(C)cc(C)n4)s3)c2)nn1,IC50,'=',560,nM
CHEMBL3343530,NC(=O)c1cncc(Oc2cccc3ccccc23)c1,IC50,'=',7570,nM
CHEMBL4059756,CC(C)OC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1cccc(C#N)c1)CC(C)(C)O2,IC50,'=',22700,nM
CHEMBL420311,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,IC50,'=',1500,nM
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',1200,nM
CHEMBL3222141,O=C(Nc1cccc(Br)c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,IC50,'=',12500,nM
CHEMBL3222141,,,,,
CHEMBL4863020,NC(=O)C1CN(Cc2cccnc2)c2ccccc2O1,IC50,'=',58000,nM
CHEMBL4644788,CCSc1ccc(CSc2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,IC50,'=',2400,nM
CHEMBL1255034,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)CBr)NC(=O)[C@H](C)NC(C)=O,IC50,,,
CHEMBL492710,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)O,IC50,'=',10600,nM
CHEMBL3288034,O=c1[nH]c(=O)c2cc(S(=O)(=O)Nc3ccc(Oc4cccnc4)cc3)ccc2[nH]1,IC50,'=',114000,nM
CHEMBL4879347,NC(=O)C1CN(Cc2ccccn2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL4875920,CC(C)CC(=O)N1CC(C(N)=O)Oc2ccccc21,IC50,'>',60000,nM
CHEMBL4862058,NC(=O)C1CN(C(=O)c2ccccc2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL4852298,O=C(O)C1CN(Cc2ccccc2)c2ccccc2O1,IC50,'>',60000,nM
CHEMBL3431191,CC(=O)Nc1ccc(-c2noc(CC3CCCN(Cc4cccc(F)c4C)C3)n2)cc1,IC50,'=',3600,nM
CHEMBL2152611,CC(C)COc1cccc(Nc2ccccc2C(N)=O)c1,IC50,'=',30000,nM
CHEMBL1795371,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2)cc1,IC50,'=',8700,nM
CHEMBL86537,,,,,
CHEMBL2203548,C=CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3Cl)o2)C(=O)NC1=S,IC50,'=',10000,nM
CHEMBL4636618,CC(=S)NCCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O)[C@@H](C)O,IC50,'=',2000,nM
CHEMBL4872719,O=C(NCCCNC(=O)c1cccc(-c2cccnc2)c1)c1cccc(-c2cccnc2)c1,IC50,,,
CHEMBL4863148,O=C(NCCOCCOCCNC(=O)c1cccc(-c2cccnc2)c1)c1cccc(-c2cccnc2)c1,IC50,'=',0.99,10^2 uM
CHEMBL4435754,COC(=O)[C@@H](N)Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1,IC50,'=',43000,nM
CHEMBL380797,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,IC50,'=',38000,nM
CHEMBL2417682,COc1ccc(C(=O)CNC(=O)[C@H](CCCCNC(C)=S)NC(=O)OCc2ccccc2)cc1,IC50,'=',2530,nM
CHEMBL291725,CN1C(=O)C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C1=O,IC50,'=',33000,nM
CHEMBL4290465,O=C(O)CCNC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccc(O)c1,IC50,,,
CHEMBL2164008,Cc1ccc(S(=O)(=O)n2cc(CCC3CC(=O)c4cc(Cl)cc(Br)c4O3)c3ccccc32)cc1,IC50,,,
CHEMBL2171199,CCn1c(=O)nc2oc3ccccc3cc-2c1=O,IC50,'=',22500,nM
CHEMBL372375,,,,,
CHEMBL4526249,COc1ccc(Sc2ccc(C(C)N(C)c3ncc4c(N)nc(N)nc4n3)cc2)cc1,IC50,'=',13300,nM
CHEMBL420311,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,IC50,'=',43700,nM
CHEMBL4574491,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=O)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)C(N)=O,IC50,'=',1200,nM
CHEMBL2338815,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)oc23)CC1,IC50,'=',150,nM
CHEMBL2338811,CS(=O)(=O)NCCN1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',53,nM
CHEMBL2332039,CCNC(=O)c1ccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1,IC50,'=',2.7,nM
CHEMBL2332038,CCNC(=O)c1cccc(C(=O)NCCN2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)c1,IC50,'=',10,nM
CHEMBL1797749,O=C(Nc1cccc([N+](=O)[O-])c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,IC50,'=',12500000,nM
CHEMBL2152613,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,IC50,'=',1000,nM
CHEMBL3769476,CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,IC50,'=',127200,nM
CHEMBL2152613,NC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,IC50,'=',1000,nM
CHEMBL4446458,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccc(O)cc2)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,IC50,'=',7,nM
CHEMBL4568936,O=C1CSC2=Nc3c(sc4ccc(Cl)cc34)C(c3ccc4ccccc4c3)N12,IC50,'=',32.05,ug.mL-1
CHEMBL4799578,COc1cc(N(C)C)ccc1CNCCSC(c1ccccc1)(c1ccccc1)c1ccccc1,IC50,'>',100000,nM
CHEMBL4874493,NC(=O)C1CN(Cc2ccccc2C(F)(F)F)c2ccccc2O1,IC50,'=',25000,nM
CHEMBL4849744,COc1ccc(C(=O)N2CC(C(N)=O)Oc3ccccc32)cc1,IC50,'>',60000,nM
CHEMBL2105763,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,IC50,'>',10000,nM
CHEMBL5274785,CCCCCCCCCCCCCC(=S)NCCCC[C@H](NS(C)(=O)=O)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,IC50,'=',70,nM
CHEMBL1436543,,,,,
CHEMBL3958531,COc1c(Br)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Br,IC50,'=',14000,nM
CHEMBL413376,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],IC50,'=',1200,nM
CHEMBL5438818,CC(=O)NCc1ccc(C(=O)NO)cc1,IC50,,,
CHEMBL2338814,NC(=O)c1cc2ncnc(N3CCN(CCN4CCCC4)CC3)c2s1,IC50,'=',29,nM
CHEMBL2338810,CS(=O)(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',1.1,nM
CHEMBL224864,N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12,IC50,'=',55000,nM
CHEMBL4855963,N#Cc1ccccc1CN1CC(C(N)=O)Oc2ccccc21,IC50,'=',47300,nM
CHEMBL3408983,CN1CCc2[nH]c3ccc(-c4cnc(N)nc4)cc3c2C1,IC50,'>',250000,nM
CHEMBL4592928,Cc1cc(C)nc(SCC(=O)Nc2ccc(Sc3cccc(C(F)(F)F)c3)cc2)n1,IC50,'=',850,nM
CHEMBL4542861,COc1cccc(Sc2ccc(NC(=O)CSc3nc(C)cc(C)n3)cc2)c1,IC50,'=',8330,nM
CHEMBL3220455,COc1ccc(CC2C(=O)NC(=S)NC2=O)cc1OCc1ccccc1,IC50,'=',5888.44,nM
CHEMBL4228286,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(Cc5ccccc5)nn4)c3)s2)n1,IC50,'=',220,nM
CHEMBL4228286,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(Cc5ccccc5)nn4)c3)s2)n1,IC50,'=',200,nM
CHEMBL3907817,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2csc3ccccc23)NC(=O)CCCCCCC(=O)NC[C@@H](C(N)=O)NC1=O,IC50,'=',4240,nM
CHEMBL3943751,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O,IC50,'=',1400,nM
CHEMBL3907731,CC(=S)NCCCC[C@@H]1NC(=O)CNC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O,IC50,'=',3900,nM
CHEMBL2332049,NC(=O)c1cc2ncnc(Cl)c2s1,IC50,'>',50000,nM
CHEMBL2332043,NC(=O)c1cc2ncnc(N3CCC(CCNC(=O)c4cccs4)CC3)c2s1,IC50,'=',6.5,nM
CHEMBL2203546,COc1ccc2c(C=C3C(=O)NC(=S)NC3=O)cccc2c1,IC50,'=',11700,nM
CHEMBL270292,O=C1CC(c2ccccc2)c2c(ccc3cc(Br)ccc23)O1,IC50,'=',1000,nM
CHEMBL420311,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,IC50,'=',48500,nM
CHEMBL2171197,O=c1nc2oc3ccc4ccccc4c3cc-2c(=O)n1Cc1ccccc1,IC50,'=',15900,nM
CHEMBL3805306,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(C4CCCCC4)cc3)c2)c1,IC50,'=',133,nM
CHEMBL2152609,CN(C(=O)Cc1ccccc1)c1cccc(Nc2ccccc2C(N)=O)c1,IC50,'>',100000,nM
CHEMBL2152612,NC(=O)c1ccccc1Nc1cccc(OCc2ccccc2)c1,IC50,'=',54000,nM
CHEMBL3805630,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccn4)cc3)c2)c1,IC50,'=',44.7,nM
CHEMBL3805267,COC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',102,nM
CHEMBL3805427,CC(=O)Nc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',48.6,nM
CHEMBL3806002,NC(=O)c1cncc(OCc2cccc(NC(=O)Cc3ccccc3)c2)c1,IC50,'=',4800,nM
CHEMBL3805740,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc4cc[nH]c4c3)c2)c1,IC50,'=',35.4,nM
CHEMBL3805997,Cc1ccccc1C(=O)Nc1cccc(COc2cncc(C(N)=O)c2)c1,IC50,'=',4150,nM
CHEMBL3806268,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccncc4)cc3)c2)c1,IC50,'=',22.9,nM
CHEMBL3805072,CNC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',28.1,nM
CHEMBL3916893,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NCC[C@@H](C(N)=O)NC1=O,IC50,'=',2400,nM
CHEMBL3622695,O=c1[nH]c(=O)c2cc(S(=O)(=O)Nc3ccc(Cn4ccnc4)cc3)ccc2[nH]1,IC50,'=',159000,nM
CHEMBL3805107,CCNc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,IC50,'=',104,nM
CHEMBL3805503,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccnn3)c2)c1,IC50,'=',4460,nM
CHEMBL3806211,NC(=O)c1cncc(OCc2cccc(NC(=O)/C=C/c3ccccn3)c2)c1,IC50,'=',450,nM
CHEMBL3805578,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccs4)nc3)c2)c1,IC50,'=',41.9,nM
CHEMBL3771302,O=C(CSc1ncccn1)Nc1ncc(Cc2ccccc2)s1,IC50,'=',16800,nM
CHEMBL3408819,CCCCCCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CN(C(N)=O)CC2,IC50,'=',4000,nM
CHEMBL2332044,CC(C)(C)OC(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,IC50,'=',5.4,nM
CHEMBL1140,NC(=O)c1cccnc1,IC50,'=',11000,nM
CHEMBL3354210,CNC(=O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,
CHEMBL3354205,COC(=O)CCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,'=',9600,nM
CHEMBL3354200,O=C1CC(CCc2ccccn2)Oc2c(Br)cc(Cl)cc21,IC50,,,
CHEMBL2164014,CCCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,'=',4300,nM
CHEMBL3805929,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc4cn[nH]c4c3)c2)c1,IC50,'=',15.7,nM
CHEMBL3805641,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccc4)cc3)c2)c1,IC50,'=',476,nM
CHEMBL3805847,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccnc4)cc3)c2)c1,IC50,'=',28.1,nM
CHEMBL4447813,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccccc2)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,IC50,'=',180,nM
CHEMBL4464941,C[C@H](NC(=O)[C@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccc(OCCc3ccccc3)cc2)cc1)NC(=O)OCc1ccccc1)C(N)=O,IC50,'=',400,nM
