DATABASE_ID,SMILES,DRUG_GROUPS
DB13274,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,approved
DB13275,ClC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,experimental
DB13276,COC1=CC=C(C=C1)C1(NC(=O)N(CCN2CCCCC2)C1=O)C1=CC=C(OC)C=C1,experimental
DB13277,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,approved; withdrawn
DB13278,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,approved; withdrawn
DB13279,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,approved; withdrawn
DB13280,[Al+3].CC(=O)CC([O-])=O.CC(=O)CC([O-])=O.CC(=O)CC([O-])=O,experimental
DB13282,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,experimental
DB13283,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=N1,experimental
DB13284,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,approved
DB13285,CCNC(C)CC1=CC=CC=C1,experimental
DB13286,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,approved
DB13288,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,approved
DB13289,CCOC(=O)C1=C[N+](C)=C2CCCC(C)N2C1=O,experimental
DB13290,F.F.CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO,experimental
DB13291,OC(C1=CC2=CC=CC=C2O1)C1=CC=C(Cl)C=C1,experimental
DB13292,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,approved
DB13294,OC[C@@H](NC(=O)CN=[N+]=[N-])[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,experimental
DB13296,NC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C(N)=N)C=C1,experimental; investigational
DB13297,OCCNC(=O)\C=C\C1=CC=CC=C1,experimental
DB13298,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)CCN)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCCCCN,experimental
DB13300,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,experimental
DB13303,CCCCOCC(CN1C(=O)NC(=O)C(CC)(C1=O)C1=CC=CC=C1)OC(N)=O,experimental
DB13304,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,experimental
DB13305,CN(C)CCC(C1=CC=CC=C1)C1=CC=C(C)C=C1,experimental
DB13306,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,approved
DB13307,[H][C@@]1(CC[C@]2(O)[C@]3([H])CCC4=C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O)C1=COC(=O)C=C1,experimental
DB13308,COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(=O)NO)C2=C1,experimental
DB13309,CC(COC1=CC=CC=C1CC1=CC=CC=C1)N1CCCCC1,experimental
DB13310,[H][C@@]1(C2=CC=C(OCCN3CCCC3)C=C2)C2=C(OC(C)(C)[C@@]1([H])C1=CC=CC=C1)C=C(OC)C=C2,experimental
DB13311,CCOC1=CC(OCC)=C(OCC)C=C1C(=O)CCC(O)=O,experimental
DB13312,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2,investigational
DB13313,COC(=O)[C@@H](N)CC1=CC=C(O)C(O)=C1,experimental
DB13314,CC(C(O)=O)C1=CC=C(NCC(C)=C)C=C1,experimental
DB13315,CC1=CC[C@H](C[C@@H]1O)C(C)(C)O,experimental
DB13316,CNCCC1=CC(OC(=O)C(C)C)=C(OC(=O)C(C)C)C=C1,experimental
DB13317,C[C@H](C(O)=O)C1=CC=C2OC(=NC2=C1)C1=CC=C(F)C=C1,experimental
DB13318,[H][C@@]1(CCC2=CC(OC)=C(OC)C(OC)=C2C2=CC=C(OC)C(=O)C=C12)NC,experimental
DB13319,CCOC(=O)C(=C\C1=NC=C(N1C)[N+]([O-])=O)\C(C)=O,experimental
DB13320,CC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,experimental
DB13321,OS(=O)(=O)CI,experimental
DB13322,O.O.O.O.O.O.O.O.O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[O-]C([O-])=O,approved; experimental; investigational
DB13323,ClC=C(Cl)Cl,approved
DB13324,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CCCCC1,experimental
DB13325,[O-][N+](=O)C1=CC=C(O1)\C=C\C=N\NC(=O)C1=CC=C(S1)[N+]([O-])=O,experimental
DB13326,[Cl-].C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,experimental
DB13327,COC1=CC=C(C=C1C(=O)NCC1=CC=CN=C1)C(=O)NCC1=CC=CN=C1,experimental
DB13328,CCCCNCC(=O)NC1=C(C)C=CC=C1Cl,experimental
DB13329,CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,experimental
DB13330,COS([O-])(=O)=O.COC1=CC(N)=CN=[N+]1C1=CC=CC=C1,experimental
DB13331,CCC1(CC)C(=O)NC=CC1=O,experimental
DB13332,CCCCOC(=O)CCC(=O)OCCCC,experimental
DB13333,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C1=CC=CC=C1,experimental
DB13334,CS(=O)(=O)OC[C@@H](OS(C)(=O)=O)[C@@H](O)[C@H](O)[C@@H](COS(C)(=O)=O)OS(C)(=O)=O,experimental
DB13335,ClC1=CC2=C(C=C1)N(CC#C)C(=O)CN=C2C1=CC=CC=C1,experimental
DB13336,COC(=O)C1=CC=CC=C1C(=O)OC,experimental
DB13337,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,approved
DB13338,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,experimental
DB13339,C(COCCOCC1CO1)OCCOCC1CO1,experimental
DB13340,CCCCCCCCN[C@@H](C)[C@H](O)C1=CC=C(SC(C)C)C=C1,experimental
DB13341,CCNC1=NC(=O)C(O1)C1=CC=CC=C1,experimental
DB13342,CCOC(=O)CN1CCN(CC1)C(=O)\C=C\C1=CC(OC)=C(OC)C(OC)=C1,experimental
DB13343,OC1=CC2=C(SC(=O)O2)C=C1,experimental
DB13344,[NH2-].[Cl-].[Hg++],experimental
DB13345,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,approved; experimental
DB13346,CCCCOC1=CC=C(CC(=O)NO)C=C1,approved; withdrawn
DB13347,O=C(C(C1=CC=CC=C1)C1=CC=CC=C1)C1C(=O)C2=CC=CC=C2C1=O,experimental
DB13348,OCCSCCCCCCCCCCSCCO,experimental
DB13349,CN(C)CCN1N=C(CC2=CC=CC=C2)C2=C(C=CC=C2)C1=O,experimental
DB13350,CN1C(\C=C\C2=CC=NC(N)=N2)=NC=C1[N+]([O-])=O,experimental
DB13351,CCN1CCCC(C1)OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13352,CN(C)CCO,experimental
DB13353,CCC(C)N(CC(O)C1=CC=CN1CC1=CC=CC=C1Cl)C(C)CC,experimental
DB13354,NC(=O)OCCCC1=CC=CC=C1,experimental
DB13355,[H][C@@](C)(CC)C(=O)O[C@]1([H])[C@]([H])(OC(C)=O)C2=C(OC1(C)C)C=CC1=C2OC(=O)C=C1,experimental; investigational
DB13356,CC1=CC=C2SC3=CC(C)=CC=C3SC2=C1,experimental
DB13357,NC(=O)OCC(O)C1=CC=CC=C1,experimental
DB13358,C1C(C2=NCCN2)C1(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13359,O.O.O.O.[Mg++].N[C@@H](CC(O)=O)C([O-])=O.N[C@@H](CC(O)=O)C([O-])=O,experimental
DB13360,CN(C(=S)OC1=CC=C2[C@H]3CC[C@H](C3)C2=C1)C1=CC(C)=CC=C1,experimental
DB13361,CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)N(C)C,experimental
DB13362,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,experimental
DB13363,[H][C@]1(O)CN(C(C)=O)[C@@]([H])(C1)C(O)=O,experimental
DB13364,CC(C)=CCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13366,Cl,experimental
DB13367,CCOC(=O)COC1=CC=C2C(C)=C(CCN(CC)CC)C(=O)OC2=C1Cl,experimental
DB13368,CCNC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C=C(OC)C(C)=C1C,experimental
DB13369,CC[N+]1(CC)CCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13370,CC(C)C(Br)C(=O)NC(N)=O,experimental
DB13371,O=C(CC1=CC=C(C=C1)C1=CC=CC=C1)NC1=CC=CC=N1,experimental
DB13373,[Cl-].NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1.C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,experimental
DB13374,[H][C@]12N3CCC[C@@]1(CC)C[C@@](O)(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OC,experimental
DB13376,O=C1CCC(=O)N1,experimental
DB13377,CC\C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,experimental
DB13378,NCC(O)C1=CC(O)=CC=C1,experimental
DB13379,[Na+].OC([O-])=O.OC1=C(I)C=C(C2=CC=CN=C12)S(O)(=O)=O,experimental
DB13380,CN(C)C(C)(C)COC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13381,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,approved
DB13382,CCN(CC)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,experimental
DB13383,OC(CI)CI,experimental
DB13384,CN(C)CCC=C1C2=CC=CC=C2C(C)(C)C2=CC=CC=C12,experimental; investigational
DB13386,COC1=CC=C2[C@H]3CC[C@]4(C)[C@H](O)[C@H](O)C[C@H]4[C@@H]3CCC2=C1,experimental
DB13387,[OH-].[Fe+3].CC1=C2[N-]C(\C=C3/N=C(/C=C4\[N-]\C(=C/C5=N/C(=C\2)/C(C=C)=C5C)C(C=C)=C4C)C(C)=C3CCC(O)=O)=C1CCC(O)=O,experimental
DB13388,[O-][N+](=O)O[Hg]C1=CC=CC=C1,experimental
DB13389,OCC(O)CN1C=C(I)C(=O)C(I)=C1,experimental
DB13391,[H][C@]12C[C@]([H])(C(=O)C=C1C)C2(C)C,experimental
DB13392,[Na+].[Na+].O[Hg]C1=C([O-])C(Br)=CC2=C1OC1=CC(=O)C(Br)=CC1=C2C1=CC=CC=C1C([O-])=O,experimental
DB13393,[H][C@]1(C[C@@]2([H])C[C@]3([H])N(CCC4=CC(OC)=C(OC)C=C34)C[C@]2([H])CC)NCCC2=CC(OC)=C(OC)C=C12,experimental
DB13394,CNCC(=O)C1=CC(O)=C(O)C=C1,experimental
DB13395,COC(CN1CCN(CCC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,experimental
DB13396,NC(CCCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O,experimental
DB13397,C(CC1=NC(CC(C2=CC=CC=C2)C2=CC=CC=C2)=NO1)N1CCCCC1,experimental
DB13398,COC1=CC(=CC=C1)C(=O)CCN[C@@H](C)[C@H](O)C1=CC=CC=C1,experimental
DB13399,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CN2C)NC(=O)N(CC)CC,experimental
DB13400,[NH-]C1=C[N+](=NO1)N1CCOCC1,experimental
DB13401,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)O[C@@]1([H])C[C@]([H])(O)[C@]([H])(O[C@@]2([H])C[C@]([H])(O)[C@]([H])(O[C@@]3([H])C[C@]([H])(O)[C@]([H])(OC)[C@@]([H])(C)O3)[C@@]([H])(C)O2)[C@@]([H])(C)O1)C1=CC(=O)OC1,experimental
DB13402,OC(O)C(Cl)(Cl)Cl.CC(=O)NCC(O)=O,experimental
DB13403,COC1=C(OC)C=C2C(NC(C)=C2CCN2CCN(CC2)C2=CC=CC=C2)=C1,experimental
DB13404,[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,experimental
DB13405,CN(CC1(C)CCCO1)S(=O)(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,experimental
DB13406,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,experimental
DB13407,CN1N(C(=O)C(NC(=O)C2=CC=CN=C2)=C1C)C1=CC=CC=C1,experimental
DB13408,CCCC(C)(CO[N+]([O-])=O)CO[N+]([O-])=O,experimental
DB13409,CCCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(=O)CC)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,experimental
DB13410,ONC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl,experimental
DB13411,CN(CCCN1C2=CC=CC=C2CCC2=CC=CC=C12)CC(=O)C1=CC=C(Cl)C=C1,experimental
DB13412,CN(C)CCOC(=O)CCC(=O)OCC1=C(CO)C(O)=C(C)N=C1,experimental
DB13413,CCN(CC)CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,experimental
DB13414,OC(CNC1=NC=CC=C1)C1=CC=CC=C1,experimental
DB13415,C1CCN2N=NN=C2CC1,experimental; withdrawn
DB13416,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(CC1=C(N)N=C(C)N=C1)C=O)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O,experimental
DB13417,O=C(NCN1CCOCC1)C1=NC=CN=C1,experimental
DB13418,CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#C)[C@@H]2CCC3=CC(O)=CC=C3[C@@H]12,experimental
DB13419,COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1,experimental
DB13420,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)[N+](C)(C)C,experimental
DB13421,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,approved; investigational; withdrawn
DB13422,[H][C@]1(COC(=O)C2=CN=CC=C2)O[C@](O)(COC(=O)C2=CN=CC=C2)[C@@]([H])(OC(=O)C2=CN=CC=C2)[C@]1([H])OC(=O)C1=CN=CC=C1,experimental
DB13423,[OH-].[OH-].[OH-].[Fe+3],experimental
DB13424,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,experimental
DB13425,FC1=CC=C(C=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1F,experimental
DB13427,[198Au],experimental
DB13428,NC1=C(I)C=C(I)C(C(=O)N(CCC(O)=O)C2=CC=CC=C2)=C1I,experimental
DB13429,CC1=CC=C(NC2=NCCN2)C(Cl)=C1,experimental
DB13430,CCC(C)C(C)C1NC2=CC(Cl)=C(C=C2S(=O)(=O)N1)S(N)(=O)=O,experimental
DB13431,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)C1=CC=CC=C1,experimental
DB13432,OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,experimental
DB13433,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,experimental
DB13434,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CC=C(SC2=CC=CC=C2)C=C1,experimental
DB13435,N\N=C1/NN=C2CCN(CC2=C1)C(=O)C1=CC=CC=C1,experimental
DB13436,CCC(=O)C1(CCN(CCOCCO)CC1)C1=CC=CC=C1,experimental
DB13437,CN1CCN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,experimental
DB13438,CCCC(CC1=CC=CC=C1)N1CCCC1,experimental
DB13439,C(CN1CCCCC1)C(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13441,O=C(OCC(COC(=O)C1=CN=CC=C1)(COC(=O)C1=CN=CC=C1)COC(=O)C1=CN=CC=C1)C1=CN=CC=C1,experimental
DB13442,CC(=O)NC1CCSC1=O,experimental
DB13443,CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1,experimental
DB13444,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I,approved
DB13445,CC1(CCN2CCCCC2)C(=O)CCC2=CC=CC=C12,experimental
DB13448,CN1[C@@H]2CCC(C)(C)[C@@H]1C[C@@H](C2)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,experimental
DB13449,CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,experimental
DB13451,OC(CC(C1=CC=C(Cl)S1)C1=C(O)C2=CC=CC=C2OC1=O)C1=CC=C(Cl)C=C1,experimental
DB13452,CCOC(=O)NNC1=NN=C(C=C1)N(CC)CC(C)O,experimental
DB13453,[Xe],experimental
DB13454,[H][C@@]12OC3=C(OC(=O)C4=CN=CC=C4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@]2([H])OC(=O)C1=CN=CC=C1,experimental
DB13455,NCC(CC(O)=O)C1=CC=CC=C1,experimental
DB13456,[H][C@@]1(C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O1)O[C@@H]1[C@@H](C)O[C@@]([H])(O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@]([H])(OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,experimental
DB13457,CC(C)N1CCOC(C1)C1=CC=CC(=C1)C(F)(F)F,experimental
DB13458,COC1=CC=C2C[C@@H]3[C@@H]4CC=C(OC(C)=O)[C@@H]5OC1=C2[C@]45CCN3C,experimental
DB13459,CCCC[C@@H](O)\C=C(/C)\C=C\C=C\C(=O)N1CCCC1=O,experimental
DB13460,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCCOC(=O)C1=CN=CC=C1,experimental
DB13461,CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,experimental
DB13462,C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CC=C1,experimental
DB13463,CN(C)CCC=C1C2=C(COC3=CC=CC=C13)C1=CC=CC=C1O2,experimental
DB13465,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1CC1,experimental
DB13466,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC1C2=CC=CC=C2CCC2=C1C=CC=C2,experimental
DB13467,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)O[C@@]1([H])C[C@]([H])(O)[C@]([H])(O[C@@]2([H])C[C@]([H])(O)[C@]([H])(O[C@@]3([H])C[C@]([H])(OC(C)=O)[C@]([H])(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)[C@@]([H])(C)O3)[C@@]([H])(C)O2)[C@@]([H])(C)O1)C1=CC(=O)OC1,experimental
DB13468,CCN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13469,O=C1C(=O)C2=C(C=CC=N2)C2=C1N=CC=C2,experimental
DB13470,[H][C@]12SCC(CSC3=NC(C)=C(CC(O)=O)S3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,experimental
DB13471,CN([C@@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CC2)[C@H]1O5)C(=O)\C=C\C1=COC=C1,experimental; investigational
DB13472,CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1,experimental
DB13473,[S--].[S--].[S--].[S--].[S--].[Sb+5].[Sb+5],experimental
DB13474,CN1CCCC(C1)=C(C1=CC=CS1)C1=CC=CS1,experimental
DB13475,[O-][N+](=O)C1=CC=C(O1)\C=C\C=N\N1CC(=O)NC1=O,experimental
DB13476,CC(C)N(CCC(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,experimental
DB13478,CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1,experimental
DB13479,C(CN1CCCC1)N(CC1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13481,NC(=O)N1C(=O)\C(=C(/O)C2=CC=CS2)C2=C1C=CC(Cl)=C2,experimental
DB13482,COC1=CC=C2C(=O)C(C)=C(OC2=C1CN(C)C)C1=CC=CC=C1,experimental
DB13483,CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O,experimental
DB13484,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC1=CCCC1,experimental
DB13485,COC1=NC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,experimental
DB13486,[Mg++].[O-][O-],experimental
DB13487,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](C[131I])C4=C(CC[C@H](O)C4)[C@H]3CC[C@]12C,experimental
DB13488,CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1,experimental
DB13489,CN1CCC(CC1)N(CC1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13490,COC1=CC=C(C=C1O)C1=CC(=O)C2=C(OCCO)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1,experimental
DB13491,C[C@H](O)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,experimental
DB13493,CCC(C(O)=O)C1(O)CCCCC1,experimental
DB13494,CNCC(O)C1=CC(OC)=C(O)C(OC)=C1,experimental
DB13495,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,experimental
DB13496,CN(C)CCCN1C2=C(CCCCCC2)C2=CC=CC=C12,experimental
DB13497,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)C1=CC=CC=C1,experimental
DB13499,NC(=O)C1=CC=[N+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@@H](C2=CC=CC=C2)S(O)(=O)=O)C3=O)C([O-])=O)C=C1,experimental
DB13500,CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC,experimental; investigational
DB13501,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,approved; withdrawn
DB13502,CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13504,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,experimental
DB13505,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13506,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)OC3=CC=CC=C3)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,experimental
DB13507,C[N+]1(C)CCCC1COC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13508,CC(C)(C)NCC(O)COC1=CC(Cl)=CC=C1Cl,experimental
DB13509,[O--].[O--].[O--].[Al+3].[Al+3].CC(=O)OC1=CC=CC=C1C(O)=O,experimental
DB13510,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,experimental
DB13511,COC1=CC(N)=C(Cl)C=C1C(=O)NC1CCN(CC2=CC=CC=C2)CC1,experimental
DB13512,OCCN(CC1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1)C(=O)C(Cl)Cl,experimental
DB13513,CC1=C(Br)C=C(Br)C(O)=C1Br,experimental
DB13514,CC(C(O)=O)C1=CC2=C(OC3=C(C2)C=CC=N3)C=C1,experimental; investigational
DB13515,CCC(=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,experimental
DB13516,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,experimental
DB13519,[Ce+3].[Ce+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,experimental
DB13520,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,approved
DB13522,CN1[C@H]2[C@@H](N(C)C1=O)N(C)C(=O)N2C,experimental
DB13523,COC1=CC(=CC(C(=O)NCC2CCCN2CC=C)=C1OC)S(N)(=O)=O,experimental
DB13524,CC(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,experimental
DB13526,OCC(CO)(CO)CO,experimental
DB13527,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)CC2=C(C)N(C(=O)C3=CC=C(Cl)C=C3)C3=C2C=C(OC)C=C3)CC1)NC(=O)C1=CC=CC=C1,experimental
DB13528,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)CC[C@]12C,experimental
DB13529,OC1=CC(=C(O)C=C1)S(O)(=O)=O,experimental; investigational
DB13530,CC(C)NCC(O)COC1=CC=CC2=C1C=C(C)N2,experimental
DB13531,O=C(NC(CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CN=C1,experimental
DB13532,NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl,approved
DB13533,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,experimental
