DATABASE_ID,SMILES,DRUG_GROUPS
DB03121,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccccc1,experimental
DB03124,CC(=O)C(CC(=O)O)NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cc1,experimental
DB03125,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,experimental
DB03137,C#CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc21,experimental
DB03139,O=C(O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,experimental
DB03150,Cc1cn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,experimental
DB03152,CCCCCCCCO[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,experimental
DB03154,O=P(O)(O)C(F)(F)c1ccc2ccc(C(F)(F)P(=O)(O)O)cc2c1,experimental
DB03159,N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1,experimental
DB03160,Cc1ncc(COP(=O)(O)O)c(CNC(C)C(=O)CCCCCC(=O)O)c1O,experimental
DB03173,N=C(N)c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3O)cc2c1,experimental
DB03176,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)ccc1O,experimental
DB03181,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,experimental
DB03203,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,experimental
DB03205,O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2,experimental
DB03207,O=C(O)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,experimental
DB03213,N=C(N)c1ccc2[nH]c(C(=O)c3nc4cc(C(=N)N)ccc4[nH]3)nc2c1,experimental
DB03220,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,experimental
DB03221,CN[C@@H]1CN(c2cccc(OC)c2)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,experimental
DB03228,NC(=O)c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-],experimental
DB03239,CC(=O)NC(Cc1ccc(Oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc1)C(=O)O,experimental
DB03250,Cc1ccc2sc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nc2c1,experimental
DB03251,N=C(N)NCCCC(NC(=O)C1CCCC1)C(=O)c1nc2ccccc2s1,experimental
DB03257,COC(=O)C1CC(C(=O)O)O[C@H]1[C@H](CC(C)C)NC(C)=O,experimental
DB03262,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2,experimental
DB03267,C=CCn1c(=O)c2[nH]c(Cc3ccc(NC(C)=O)cc3)nc2n(CCCC)c1=O,experimental
DB03272,Cn1nc(-c2cc(C(=O)O)c(Cl)cc2F)c(Br)c1C(F)(F)F,experimental
DB03287,Cc1ncc(COP(=O)(O)O)c(C/N=C(\C=C\OCCN)C(=O)O)c1O,experimental
DB03288,O=C(NC[C@@H](O)N(CCO)C1CCCC1)c1cc2cc(Cl)ccc2[nH]1,experimental
DB03290,CC(=O)N[C@@H](Cc1cccc2ccccc12)[B-](O)(O)OCC(N)C(=O)O,experimental
DB03327,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)P(=O)(O)O)c1O,experimental
DB03333,NS(=O)(=O)c1ccc(NC(=S)OCCc2ccsc2)cc1,experimental
DB03336,O=C(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1,experimental
DB03337,N=C(N)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,experimental
DB03351,Cc1c(CNc2cccc3ncccc23)cnc2nc(N)nc(N)c12,experimental
DB03361,CC1=C(CCOP(=O)(O)OP(=O)(O)O)S[C@@]2([C@H](C)O)Nc3nc(C)ncc3CN12,experimental
DB03365,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,experimental
DB03367,O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(-c3ccncc3)cc2)cs1)c1ccccc1,experimental
DB03368,CC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,experimental
DB03370,C[C@H](O)[C@@H](CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1,experimental
DB03383,O=C(NC(Cc1ccc(F)cc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,experimental
DB03391,CSCC[C@H](N)C1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(=O)O,experimental
DB03416,Cc1ncc(C[n+]2csc(CCO[P@@](=O)([O-])O)c2C)c(N)n1,experimental
DB03421,O=c1[nH]n(CCc2ccccc2)c(=O)c2ccccc12,experimental
DB03424,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,investigational
DB03433,Cc1ncc(COP(=O)(O)O)c(CNC[C@@H](C)OP(=O)(O)O)c1O,experimental
DB03437,CON=C(C(=O)NC(C=O)[C@@H]1NC(C(=O)O)C(C)(C)S1)c1csc(N)n1,experimental
DB03440,CCCCCCCCCCCCCCCC(=O)NCC(=O)O,experimental
DB03444,O=Nc1c(-c2c(O)[nH]c3cc(Br)ccc23)[nH]c2ccccc12,experimental
DB03446,O=C(NCc1ccccc1)c1cccc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1,experimental
DB03449,N=C(Nc1ccc(CCNCc2cccc(Cl)c2)cc1)c1cccs1,experimental
DB03450,COC(=O)C=C1CS[C@H](C(C=O)NC(=O)Cc2cccs2)NC1C(=O)O,experimental
DB03453,COC(=O)C(Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)C[C@H]1CCCN(C(=N)N)C1,experimental
DB03456,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,experimental
DB03467,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,experimental
DB03471,O=C(O)CC[C@@H](CCc1ccccc1)NC(=O)CCCCCCc1ccccc1,experimental
DB03475,CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,experimental
DB03476,N=C(N)c1ccc2cc([C@@H]3C[C@H]3c3ccccc3)ccc2c1,experimental
DB03477,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,experimental
DB03496,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,experimental; investigational
DB03504,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21,experimental
DB03507,O=C1c2cc3sc(-c4cccc([N+](=O)[O-])c4)cc3n2C(=S)N1CCCN1CCOCC1,experimental
DB03509,NC(=O)c1cccc2ncc(-c3ccc(Cl)cc3)nc12,experimental
DB03515,C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,experimental
DB03526,COc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1,experimental
DB03530,C=C1CS[C@H](C(C=O)=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)N=C1C(=O)O,experimental
DB03534,CC(=O)N(C)Cc1cc(C(=O)N(C)Cc2cc3ccccc3n2C)ccc1N,experimental
DB03535,O=CC1CCCN1C(=O)C1CCCN1C(=O)OCc1ccccc1,experimental
DB03536,CC(NC(=O)C(CCCNC(N)N)NC(=O)OCc1ccccc1)C(=O)CF,experimental
DB03541,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,experimental
DB03549,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)Nc1ccc([N+](=O)[O-])cc1,experimental
DB03555,C[C@H]1CCCC[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,experimental
DB03556,CCOCCOCCOCCOCCOCCOCCOCCOCCO,experimental
DB03571,Nc1nc(=O)c2nn(-c3cccc(C(=O)NCc4cc(Cl)cc(Cl)c4)c3)nc2[nH]1,experimental
DB03572,NC(=O)c1cn([C@@H](CO)CCc2cccc3ccccc23)cn1,experimental
DB03573,CC(C)CCNC(=O)C(CCc1ccccc1)NC(=O)C(O)CC(=O)O,experimental
DB03576,Cc1ncc(COP(=O)(O)O)c(CNC(C(=O)O)C(C)O)c1O,experimental
DB03583,C[C@@]1(O)C(c2c(O)[nH]c3ccc(S(=O)(=O)N4CCC(O)CC4)cc23)=Nc2ccccc21,experimental
DB03585,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,approved; withdrawn
DB03595,N=C(N)c1ccc2[nH]c(-c3cc(OC(F)(F)F)ccc3O)nc2c1,experimental
DB03596,CC[C@H](CNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc2[nH]ccc2c1,experimental
DB03598,COc1cccc(N2C(CN3CCOCC3)=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1,experimental
DB03602,NC(CCC(=O)NC(CSCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,experimental
DB03606,COc1ccc([C@H]2CNC(=O)C2)cc1OC1CCCC1,experimental
DB03608,N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1,experimental
DB03619,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,approved
DB03622,O=C1NC(=O)C(c2ccccc2)(N2CCC(CCO)CC2)C(=O)N1,experimental
DB03623,Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,experimental
DB03626,COC1=CC(=O)c2c(c(COc3ccccc3)c(C)n2C)C1=O,experimental
DB03647,Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1,experimental
DB03656,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,experimental
DB03658,CC1(C)S[C@H](C(C=O)NC(=O)C(N)c2ccc(O)cc2)NC1C(=O)O,experimental
DB03662,CCCC(NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,experimental
DB03666,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,experimental
DB03671,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,experimental
DB03672,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1,experimental
DB03677,CCCCCCCCCCNC(=O)NC1CCCCC1,experimental
DB03678,C[C@H](Nc1ncnc2cc(F)c(F)cc12)C(c1ccccc1)c1ccccc1,experimental
DB03686,NC(CCC(=O)NC(CSCc1ccc([N+](=O)[O-])cc1)C(=O)NCC(=O)O)C(=O)O,experimental
DB03691,CC(C)CCNC(=O)C(CCc1ccccc1)NC(=O)C(O)CC(=O)O,experimental
DB03692,CCCCCCCCCCCCCCCCS(=O)(=O)OCC(N)C(=O)O,experimental
DB03695,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,investigational
DB03701,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,investigational
DB03714,NC(=O)C(CCC(=O)O)NC(=O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,experimental
DB03737,COc1cc[nH]c1C=C1C(=O)Nc2ccc(F)c(C#C[C@@H](O)[C@@H](N)[C@@H](C)O)c21,experimental
DB03744,O=C(NC(Cc1ccccc1)C(=O)N1CC(C(=O)O)C1)c1cc2cc(Cl)ccc2[nH]1,experimental
DB03749,CCc1cc(-c2[nH]ncc2-c2c[nH]cn2)c(O)cc1O,experimental
DB03758,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,experimental
DB03767,CC(C)CC(NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1,experimental
DB03777,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,experimental
DB03781,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,experimental
DB03782,N=C(N)Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,experimental
DB03784,CCCCCCCC/C=C/CCCCCCCC(N)=O,experimental
DB03785,CCC(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,experimental
DB03787,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CONC2=O)c1O,experimental
DB03788,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(Cc2ccccc2)c1,experimental
DB03804,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)s1,experimental
DB03808,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,approved; experimental
DB03809,CCCCn1c(Cc2cccc(OC)c2)nc2c(N)ncnc21,experimental
DB03818,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)NCCS)cc1,experimental
DB03823,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,experimental; investigational
DB03827,CCCCCC(=O)OC[C@H](CCP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC,experimental
DB03830,Nc1nc(=O)c2nc(CNc3ccc(C(=O)OP(=O)(O)O)cc3)cnc2[nH]1,experimental
DB03831,CCCCCCCC/C=C\CCCCCCCCOC(=O)C(O)CO,experimental
DB03832,CCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,experimental
DB03840,[Cu+4].c1c[n-]cn1.c1c[n-]cn1.c1c[n-]cn1.c1c[n-]cn1,experimental
DB03841,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,experimental
DB03844,NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cccc2F)cc1,experimental
DB03849,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,investigational
DB03865,N=C(N)c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,experimental
DB03866,CCCCC[C@@H](/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2)OO,experimental
DB03877,CCN[C@H]1CN(CCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,experimental
DB03878,Cc1ccc(NC(=O)c2cccnc2)cc1Nc1nccc(-c2cccnc2)n1,experimental
DB03880,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(CSc1cccs1)C(O)=NO,experimental
DB03882,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,experimental
DB03885,NC(CCC(=O)NC(CSCc1cccc2ccccc12)C(=O)NCC(=O)O)C(=O)O,experimental
DB03890,CC(C)C(C=O)[C@H]1[C@H](NS(C)(=O)=O)CCN1C(=O)/C=C/CN1CCCCC1,experimental
DB03895,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,experimental
DB03899,CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)ncnc21,experimental
DB03914,C[C@@H](O)[C@H](N)C1=NC(=Cc2c[nH]c3ccccc23)C(=O)N1CC(=O)O,experimental
DB03916,Cc1ccc(Nc2nccc(-c3ccnc(N4CCN(CCN)CC4)c3)n2)cc1Cl,experimental
DB03921,c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,experimental
DB03924,Nc1ccc(N)c2c(O)c3c(c(O)c12)C(=O)C=CC3=O,experimental
DB03925,CC(C)[C@@H](NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)[C@@H](O)c1nnc(C(C)(C)C)o1,experimental; investigational
DB03926,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](O)CC[C@@H]12,experimental
DB03944,COc1ccc(C(=O)N2CCCc3cc(C4=NNC(=O)S[C@@H]4C)ccc32)cc1OC,experimental
DB03950,C[C@@H](CNC(=O)c1ccc(S(N)(=O)=O)cc1)Cn1ccc2ccccc21,experimental
DB03960,O=C1N2C=C(c3ccc(O)cc3)N[C@@H](CC3CCCC3)C2=N[C@@]1(Cc1ccc(O)cc1)OO,experimental
DB03970,O=C(O)C1=CN=C(C(=O)O)CS[C@H]1c1cn2c3c(sc2n1)CCC3,experimental
DB03980,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1,experimental
DB03982,O=C(O)C(=O)N(c1ccccc1C(=O)O)c1cccc2ccccc12,experimental
DB03984,O=CC(CSCc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)N1CCOCC1,experimental
DB03987,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1,experimental
DB03996,CC(=O)N1N=C(c2ccccc2Cl)C[C@H]1c1cccc(O)c1,experimental
DB03998,NCC1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(=O)O,experimental
DB04002,NS(=O)(=O)c1ccc(C(=O)NCCCCNCS)cc1,experimental
DB04004,CN(C)CCSCc1cc(N)cc2c(=O)[nH]c(N)nc12,experimental
DB04006,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1ccccc1,experimental
DB04007,CC1(C)N=C(N)N=C(N)N1OCCCOc1ccc(Br)cc1,experimental
DB04008,N=C(N)c1ccc2[n-]c(Cc3nc4cc(C(=N)N)ccc4[n-]3)nc2c1.[Zn+2],experimental
DB04010,COc1cccc(-c2nc3c(C(N)=O)cccc3[nH]2)c1,experimental
DB04012,Cc1ccc(S(=O)(=O)N2CCSCC2C(=O)NC(CC(C)C)C(=O)O)cc1,experimental
DB04014,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,experimental
DB04030,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,experimental
DB04033,CC(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C(=O)O,experimental
DB04037,Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1,experimental
DB04044,O=C(Nc1ccccc1Oc1ccc(C(=O)O)c(C(=O)O)c1)c1cccc([N+](=O)[O-])c1,experimental
DB04049,O=C(Cc1ccc(O)cc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,experimental
DB04054,CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)nc(F)nc21,experimental
DB04055,CC[n+]1c(C)c(C(=O)OC(C)C)c(-c2ccccc2Cl)c(C(=O)O)c1C(=O)O,experimental
DB04059,N=C(N)c1ccc2cccc(Nc3ncccn3)c2c1,experimental
DB04060,Cc1cc([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c[nH]c1=O,experimental
DB04064,COC(=O)c1c(C)cc(O)c2c(O)c3c(cc12)C(=O)c1cccc(O)c1C3=O,experimental
DB04070,CC[C@H]1OC(=O)C(C)[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)CC(C)C(=O)C(C)[C@@H](O)[C@H]1C,experimental
DB04089,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(Cc1cccs1)C[C@@H]2O,experimental
DB04108,CCSCCC(N)C(O)C(=O)N[C@@H](C)c1cccc2ccccc12,experimental
DB04114,CCC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2,experimental
DB04115,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,approved; investigational
DB04126,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C(O)CC(=O)O,experimental
DB04132,CCCCCCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,experimental
DB04133,CC1=C(C(=O)O)N[C@@H](C(C=O)NC(=O)Cc2cccs2)SC1,experimental
DB04140,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)CC2C(O)=NO)cc1,experimental
DB04149,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,experimental
DB04154,CC(=O)N(C)c1cccc(-c2nnc3ccc(-c4ccccc4)nn23)c1,experimental
DB04176,COc1ccc2c(c1)ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,experimental
DB04177,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,experimental
DB04180,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2F)cc1,experimental
DB04186,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,experimental
DB04196,Nc1nc(=O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2[nH]1,experimental
DB04200,COc1cc(CC2C(=O)OC[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,experimental
DB04202,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1,experimental
DB04204,O=P(O)(O)C(F)(F)c1ccc(CCCCc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,experimental
DB04215,Cc1cc(Br)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,experimental
DB04216,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,experimental; investigational
DB04232,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(O)=NO)cc1,experimental
DB04233,CCCCCCCCOCCOCCOCCOCCO,experimental
DB04234,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCc1ccc(Br)cc1,experimental
DB04239,NCc1cc(CSc2ccccc2)c2[nH]c(N)nc(=O)c2c1,experimental
DB04240,CC[C@@H](C)c1ccc2cc3c(c(O)c2c1O)C(=O)C[C@H](C(OC)C(=O)C(O)C(C)O)C3,experimental
DB04241,Cc1ncc(COP(=O)(O)O)c(CNC(C)(C)C(=O)O)c1O,experimental
DB04246,N=C(N)c1ccc2[nH]c(-c3cc(CCN)cc(-c4ccccc4)c3O)nc2c1,experimental
DB04254,CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)nc(F)nc21,experimental
DB04260,Nc1nc(=O)c2ncn(CCCCC(F)(F)P(=O)(O)O)c2[nH]1,experimental
DB04270,CCOC(Cc1ccc(OCCn2c3ccccc3c3ccccc32)cc1)C(=O)O,experimental
DB04288,N[C@H]1CC[C@H](Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,experimental
DB04289,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,experimental
DB04293,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,experimental
DB04297,CC(=CC(C)C=CC(O)=NO)C(=O)c1ccc(N(C)C)cc1,experimental
DB04301,N=C(N)c1ccc2[nH]c(C(O)(O)c3nc4cc(C(=N)N)ccc4[nH]3)nc2c1,experimental
DB04306,Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,experimental
DB04310,CCCCCC(CC(O)=NO)C(=O)NC(C(=O)N1CCC[C@H]1CO)C(C)C,experimental
DB04322,Nc1nc(=O)c2c([nH]1)NC[C@@H](CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)C2,experimental
DB04324,COC1C(=O)CC[C@@](C)(O)[C@@]1(O)[C@@]1(C)O[C@@H]1CC=C(C)C,experimental
DB04331,CCOC(=O)C1C(C)=NC(=S)N[C@H]1c1cccc(O)c1,experimental
DB04336,N=C(N)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,experimental
DB04338,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,experimental
DB04357,Nc1nc(=O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2[nH]1,experimental
DB04368,CCCCC(CN(O)C=O)C(=O)NC(C(=O)N(C)C)C(C)(C)C,experimental
DB04371,COc1cccc(N2C=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1,experimental
DB04374,CCCCCC(CCCCC)Sc1[nH]nnc1C(=O)O,experimental
DB04376,CC(=O)O[C@@]12[C@H](O)[C@@H](C)[C@]3(O)C4=CC(C)C(=O)[C@@]4(O)CC(CO)=C[C@H]3[C@@H]1C2(C)C,experimental
DB04392,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,experimental
DB04405,CCOc1ccc(-c2ccc(C(=O)CC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,experimental
DB04407,CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,experimental
DB04409,O=S(=O)(O)c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,experimental
DB04416,COCC#CCC(NS(=O)(=O)c1ccc(-c2ccc(OC)cc2)cc1)C(=O)O,experimental
DB04430,N#CC(C=Nc1ccc(Nc2ccccc2)cc1)c1nn[nH]n1,experimental
DB04432,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F,experimental
DB04434,Cc1cccc(C2=NNCC2c2ccc3ncccc3n2)n1,experimental
DB04437,NC(CSCC(=O)Nc1cc2cccnc2c2ncccc12)C(=O)O,experimental
DB04438,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1/C=C/Br,experimental
DB04452,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,experimental
DB04458,CC(NC(=O)[C@]1([S@+](C)[O-])[C@@H](C)C1(Cl)Cl)c1ccc(Br)cc1,experimental
DB04463,CC(C)(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,experimental
DB04467,Cc1ncc(COP(=O)(O)O)c(CNC(C)C(=O)O)c1O,experimental
DB04469,CCOC(=O)c1c(C)nn(-c2ccc(OC)cc2)c1C,experimental
DB04470,CC(C)COc1cccc(-c2nc3cc(C(=N)N)ccc3[nH]2)c1O,experimental
DB04471,Oc1ccc2c(c1)CCN(c1ccccc1)[C@@H]2c1ccc(OCCN2CCCCC2)cc1,experimental
DB04474,O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,experimental
DB04480,Cc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1,experimental
DB04503,O=C(O)CCC(NC(=O)c1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1)C(=O)O,experimental
DB04505,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21,experimental
DB04509,C=CC[N@+]1(C)CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,experimental
DB04513,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,experimental
DB04517,Cc1[nH]c(Cc2[nH]cc(CCC(=O)O)c2CC(=O)O)c(CCC(=O)O)c1CC(=O)O,experimental
DB04518,Cc1nc(C)c(-c2ccnc(Nc3cccc(O)c3)n2)s1,experimental
DB04521,CCCCC[C@H]1O[C@@H](O)C[C@@H]1SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,experimental
